Group,Element,Private Creator,VR,VM,Meaning,Rtn. Safe Priv. Opt.,IsInDICOMRetainSafePrivateTags,TCIA element_sig_pattern
2005,xx20,Philips MR Imaging DD 005,UL,,LUT1 Begin Color,keep,False,"(2005,xx20)"
2005,xx21,Philips MR Imaging DD 001,OB,,Number of Mixes,keep,False,"(2005,xx21)"
2005,xx21,Philips MR Imaging DD 005,UL,,LUT1 End Color,keep,False,"(2005,xx21)"
2005,xx22,Philips MR Imaging DD 001,IS,,Number of References,keep,False,"(2005,xx22)"
2005,xx22,Philips MR Imaging DD 005,UL,,LUT2 Offset,keep,False,"(2005,xx22)"
2005,xx23,Philips MR Imaging DD 001,OB,,Number of Slabs,keep,False,"(2005,xx23)"
2005,xx23,Philips MR Imaging DD 005,UL,,LUT2 Range,keep,False,"(2005,xx23)"
2005,xx24,Philips MR Imaging DD 005,UL,,LUT2 Begin Color,keep,False,"(2005,xx24)"
2005,xx25,Philips MR Imaging DD 004,CS,,Spectro SI B0 Correction,keep,False,"(2005,xx25)"
2005,xx25,Philips MR Imaging DD 001,OB,,Number of Volumes,keep,False,"(2005,xx25)"
2005,xx25,Philips MR Imaging DD 005,UL,,LUT2 End Color,keep,False,"(2005,xx25)"
2005,xx26,Philips MR Imaging DD 001,CS,,Over Sampling Phase,keep,False,"(2005,xx26)"
2005,xx26,Philips MR Imaging DD 005,CS,,Viewing Hardcopy Only,keep,False,"(2005,xx26)"
2005,xx26,Philips MR Imaging DD 004,FL,,Spectro B0 Echo Top Position,keep,False,"(2005,xx26)"
2005,xx27,Philips MR Imaging DD 001,CS,,Package Mode,keep,False,"(2005,xx27)"
2005,xx27,Philips MR Imaging DD 004,CS,,Spectro Complex Component,keep,False,"(2005,xx27)"
2005,xx28,Philips MR Imaging DD 001,CS,,Partial Fourier Frequency,keep,False,"(2005,xx28)"
2005,xx28,Philips MR Imaging DD 004,CS,,Spectro Data Origin,keep,False,"(2005,xx28)"
2005,xx28,Philips MR Imaging DD 005,OB,,Number of Label Types,keep,False,"(2005,xx28)"
2005,xx29,Philips MR Imaging DD 001,CS,,Partial Fourier Phase,keep,False,"(2005,xx29)"
2005,xx29,Philips MR Imaging DD 005,CS,,Label Type,keep,False,"(2005,xx29)"
2005,xx29,Philips MR Imaging DD 004,FL,,Spectro Echo Top Position,keep,False,"(2005,xx29)"
2005,xx2a,Philips MR Imaging DD 005,CS,,Exam Print Status,keep,False,"(2005,xx2a)"
2005,xx2b,Philips MR Imaging DD 005,CS,,Exam Export Status,keep,False,"(2005,xx2b)"
2005,xx2b,Philips MR Imaging DD 001,OB,,Percent Scan Complete,keep,False,"(2005,xx2b)"
2005,xx2c,Philips MR Imaging DD 001,CS,,Phase Encode Reordering,keep,False,"(2005,xx2c)"
2005,xx2c,Philips MR Imaging DD 005,CS,,Exam Storage Commit Status,keep,False,"(2005,xx2c)"
2005,xx2d,Philips MR Imaging DD 005,CS,,Exam Media Write Status,keep,False,"(2005,xx2d)"
2005,xx2d,Philips MR Imaging DD 001,IS,,Number Of Stack Slices,keep,False,"(2005,xx2d)"
2005,xx2e,Philips MR Imaging DD 001,CS,,PPG PPU Gating,keep,False,"(2005,xx2e)"
2005,xx2e,Philips MR Imaging DD 005,FL,,dBdt,keep,False,"(2005,xx2e)"
2005,xx2f,Philips MR Imaging DD 001,CS,,Spatial Presaturation,keep,False,"(2005,xx2f)"
2005,xx2f,Philips MR Imaging DD 005,FL,,Proton SAR,keep,False,"(2005,xx2f)"
2005,xx30,Philips MR Imaging DD 004,CS,,InPlane Transforms,keep,False,"(2005,xx30)"
2005,xx30,Philips MR Imaging DD 001,FL,,Repetition Time,keep,False,"(2005,xx30)"
2005,xx30,Philips MR Imaging DD 005,FL,,Non Proton SAR,keep,False,"(2005,xx30)"
2005,xx31,Philips MR Imaging DD 001,CS,,Respiratory Gating,keep,False,"(2005,xx31)"
2005,xx31,Philips MR Imaging DD 005,FL,,Local SAR,keep,False,"(2005,xx31)"
2005,xx31,Philips MR Imaging DD 004,OB,,Number of Spectra Acquired,keep,False,"(2005,xx31)"
2005,xx32,Philips MR Imaging DD 001,CS,,Stack Radial Angle,keep,False,"(2005,xx32)"
2005,xx32,Philips MR Imaging DD 005,CS,,Safety Override Mode,keep,False,"(2005,xx32)"
2005,xx33,Philips MR Imaging DD 001,CS,,Acquisition Duration,keep,False,"(2005,xx33)"
2005,xx33,Philips MR Imaging DD 004,FL,,Phase Encoding Echo Top Positions,keep,False,"(2005,xx33)"
2005,xx34,Philips MR Imaging DD 001,CS,,Segmented K Space,keep,False,"(2005,xx34)"
2005,xx34,Philips MR Imaging DD 004,CS,,Physical Quantity for Chemical Shift,keep,False,"(2005,xx34)"
2005,xx34,Philips MR Imaging DD 003,SL,,Number of Image Per Series Ref,keep,False,"(2005,xx34)"
2005,xx35,PHILIPS MR IMAGING DD 001,CS,,StackSliceNumber,keep,False,"(2005,xx35)"
2005,xx35,Philips MR Imaging DD 004,CS,,Physical Quantity Spatial,keep,False,"(2005,xx35)"
2005,xx35,Philips MR Imaging DD 005,CS,,Spectro Examcard,keep,False,"(2005,xx35)"
2005,xx36,Philips MR Imaging DD 001,CS,,Stack Type,keep,False,"(2005,xx36)"
2005,xx36,Philips MR Imaging DD 004,FL,,Reference Frequency,keep,False,"(2005,xx36)"
2005,xx37,Philips MR Imaging DD 001,CS,,Is Spectro,keep,False,"(2005,xx37)"
2005,xx37,Philips MR Imaging DD 005,CS,,Color LUT Type,keep,False,"(2005,xx37)"
2005,xx37,Philips MR Imaging DD 004,FL,,Sample Offset,keep,False,"(2005,xx37)"
2005,xx38,Philips MR Imaging DD 001,CS,,Spoiled,keep,False,"(2005,xx38)"
2005,xx38,Philips MR Imaging DD 004,FL,,Sample Pitch,keep,False,"(2005,xx38)"
2005,xx39,Philips MR Imaging DD 001,CS,,Steady State,keep,False,"(2005,xx39)"
2005,xx39,Philips MR Imaging DD 004,OB,,Search Interval for Peaks,keep,False,"(2005,xx39)"
2005,xx3a,Philips MR Imaging DD 005,LT,,Data Dictionary Contents Version,keep,False,"(2005,xx3a)"
2005,xx3a,Philips MR Imaging DD 001,SH,,Sub Anatomy,keep,False,"(2005,xx3a)"
2005,xx3b,Philips MR Imaging DD 001,CS,,Time Reversed Steady State,keep,False,"(2005,xx3b)"
2005,xx3b,Philips MR Imaging DD 005,CS,,Is Coil Survey,keep,False,"(2005,xx3b)"
2005,xx3c,Philips MR Imaging DD 001,CS,,Tilt Optimized Nonsaturated Excitation,keep,False,"(2005,xx3c)"
2005,xx3d,Philips MR Imaging DD 001,OB,,Number of RR Interval Ranges,keep,False,"(2005,xx3d)"
2005,xx3e,Philips MR Imaging DD 001,OB,,RR Intervals Distribution,keep,False,"(2005,xx3e)"
2005,xx3f,Philips MR Imaging DD 005,CS,,Active Implantable Medical Device Limits Applied,keep,False,"(2005,xx3f)"
2005,xx40,Philips MR Imaging DD 004,CS,,Signal Domain for Chemical Shift,keep,False,"(2005,xx40)"
2005,xx40,Philips MR Imaging DD 005,FL,,Active Implantable Medical Device Head SAR Limit,keep,False,"(2005,xx40)"
2005,xx41,Philips MR Imaging DD 004,CS,,Signal Domain Spatial,keep,False,"(2005,xx41)"
2005,xx41,Philips MR Imaging DD 005,FL,,Active Implantable Medical Device Whole Body SAR Limit,keep,False,"(2005,xx41)"
2005,xx42,Philips MR Imaging DD 004,CS,,Signal Type,keep,False,"(2005,xx42)"
2005,xx42,Philips MR Imaging DD 005,FL,,Active Implantable Medical Device B1 RMS Limit,keep,False,"(2005,xx42)"
2005,xx43,Philips MR Imaging DD 004,CS,,Spectro Additional Rotations,keep,False,"(2005,xx43)"
2005,xx43,Philips MR Imaging DD 005,FL,,Active Implantable Medical Device dbDt Limit,keep,False,"(2005,xx43)"
2005,xx43,Philips MR Imaging DD 003,SS,,No Date of Last Calibration,keep,False,"(2005,xx43)"
2005,xx44,Philips MR Imaging DD 005,IS,,TFE Factor,keep,False,"(2005,xx44)"
2005,xx44,Philips MR Imaging DD 004,OB,,Spectro Display Ranges,keep,False,"(2005,xx44)"
2005,xx44,Philips MR Imaging DD 003,SS,,No Time of Last Calibration,keep,False,"(2005,xx44)"
2005,xx45,Philips MR Imaging DD 004,CS,,Spectro Echo Acquisition,keep,False,"(2005,xx45)"
2005,xx45,Philips MR Imaging DD 005,CS,,Attenuation Correction,keep,False,"(2005,xx45)"
2005,xx45,Philips MR Imaging DD 003,OB,,Number of Software Version,keep,False,"(2005,xx45)"
2005,xx46,Philips MR Imaging DD 004,CS,,Spectro Frequency Unit,keep,False,"(2005,xx46)"
2005,xx46,Philips MR Imaging DD 005,FL,,FWHM Shim,keep,False,"(2005,xx46)"
2005,xx47,Philips MR Imaging DD 004,FL,,Spectro Gamma,keep,False,"(2005,xx47)"
2005,xx47,Philips MR Imaging DD 005,FL,,Power Optimization,keep,False,"(2005,xx47)"
2005,xx48,Philips MR Imaging DD 004,CS,,Spectro Hidden Line Removal,keep,False,"(2005,xx48)"
2005,xx48,Philips MR Imaging DD 005,FL,,Coil Q,keep,False,"(2005,xx48)"
2005,xx48,Philips MR Imaging DD 003,SS,,Number of Req Recipe of Results,keep,False,"(2005,xx48)"
2005,xx49,Philips MR Imaging DD 004,FL,,Spectro Horizontal Shift,keep,False,"(2005,xx49)"
2005,xx4a,Philips MR Imaging DD 005,FL,,Data Window Duration,keep,False,"(2005,xx4a)"
2005,xx4b,Philips MR Imaging DD 005,FL,,Mixing Time,keep,False,"(2005,xx4b)"
2005,xx4c,Philips MR Imaging DD 005,FL,,First Echo Time,keep,False,"(2005,xx4c)"
2005,xx4d,Philips MR Imaging DD 005,CS,,Is B0 Series,keep,False,"(2005,xx4d)"
2005,xx4e,Philips MR Imaging DD 005,CS,,Is B1 Series,keep,False,"(2005,xx4e)"
2005,xx4f,Philips MR Imaging DD 005,CS,,Volume Select,keep,False,"(2005,xx4f)"
2005,xx50,Philips MR Imaging DD 004,FL,,Spectro Horizontal Window,keep,False,"(2005,xx50)"
2005,xx50,Philips MR Imaging DD 005,OB,,Number of Patient Other IDs,keep,False,"(2005,xx50)"
2005,xx51,Philips MR Imaging DD 005,IS,,Original Series Number,keep,False,"(2005,xx51)"
2005,xx51,Philips MR Imaging DD 003,OB,,Number of Study Admitting Diagnostic Description,keep,False,"(2005,xx51)"
2005,xx51,Philips MR Imaging DD 004,OB,,Spectro Number of Display Ranges,keep,False,"(2005,xx51)"
2005,xx52,Philips MR Imaging DD 003,OB,,Number of Study Patient Contrast Allergies,keep,False,"(2005,xx52)"
2005,xx52,Philips MR Imaging DD 004,OB,,Spectro Number of Echo Pulses,keep,False,"(2005,xx52)"
2005,xx52,Philips MR Imaging DD 005,UI,,Original Series Instance UID,func:generate_hashuid,False,"(2005,xx52)"
2005,xx53,Philips MR Imaging DD 003,OB,,Number of Study Patient Medical Alerts,keep,False,"(2005,xx53)"
2005,xx54,Philips MR Imaging DD 004,CS,,Spectro Scan Type,keep,False,"(2005,xx54)"
2005,xx54,Philips MR Imaging DD 003,SS,,Number of Study Physicians of Record,keep,False,"(2005,xx54)"
2005,xx55,Philips MR Imaging DD 005,FD,,Velocity Encoding Direction,keep,False,"(2005,xx55)"
2005,xx55,Philips MR Imaging DD 004,FL,,Spectro SI CS Intervals,keep,False,"(2005,xx55)"
2005,xx55,Philips MR Imaging DD 003,SS,,Number of Study Physicians Reading Study,keep,False,"(2005,xx55)"
2005,xx56,Philips MR Imaging DD 004,CS,,Spectro SI Mode,keep,False,"(2005,xx56)"
2005,xx56,Philips MR Imaging DD 003,SS,,Number of SC Software Versions,keep,False,"(2005,xx56)"
2005,xx57,Philips MR Imaging DD 004,OB,,Spectro Spectral BW,keep,False,"(2005,xx57)"
2005,xx57,Philips MR Imaging DD 003,SS,,Number of Running Attributes,keep,False,"(2005,xx57)"
2005,xx58,Philips MR Imaging DD 004,LO,,Spectro Title Line,keep,False,"(2005,xx58)"
2005,xx59,Philips MR Imaging DD 004,FL,,Spectro Turbo Echo Spacing,keep,False,"(2005,xx59)"
2005,xx5f,PHILIPS MR IMAGING DD 001,CS,,StackSequence,keep,False,"(2005,xx5f)"
2005,xx60,Philips MR Imaging DD 004,FL,,Spectro Vertical Shift,keep,False,"(2005,xx60)"
2005,xx60,Philips MR Imaging DD 001,IS,,Study Sequence Number,keep,False,"(2005,xx60)"
2005,xx61,Philips MR Imaging DD 001,CS,,Prepulse Type,keep,False,"(2005,xx61)"
2005,xx61,Philips MR Imaging DD 004,FL,,Spectro Vertical Window,keep,False,"(2005,xx61)"
2005,xx62,Philips MR Imaging DD 004,FL,,Spectro Offset,keep,False,"(2005,xx62)"
2005,xx63,Philips MR Imaging DD 004,FL,,Spectrum Pitch,keep,False,"(2005,xx63)"
2005,xx63,Philips MR Imaging DD 001,OB,,fMRI Status Indication,keep,False,"(2005,xx63)"
2005,xx64,Philips MR Imaging DD 004,CS,,Volume Selection,keep,False,"(2005,xx64)"
2005,xx6e,Philips MR Imaging DD 001,CS,,Scanning Sequence,keep,False,"(2005,xx6e)"
2005,xx6f,Philips MR Imaging DD 001,CS,,Acquisition Type,keep,False,"(2005,xx6f)"
2005,xx70,Philips MR Imaging DD 001,LO,,Hardcopy Protocol EasyVision,keep,False,"(2005,xx70)"
2005,xx70,Philips MR Imaging DD 004,OB,,Number Mixes Spectro,keep,False,"(2005,xx70)"
2005,xx71,Philips MR Imaging DD 004,OB,,Series SP Mix,keep,False,"(2005,xx71)"
2005,xx80,Philips MR Imaging DD 001,OB,,Series PlanScan,keep,False,"(2005,xx80)"
2005,xx3f,Philips MR Imaging DD 001,SL,,Series PlanScan:PlanScan Acquisition Number,keep,False,"(2005,xx80)[<0>](2005,xx3f)"
2005,xx40,Philips MR Imaging DD 001,SL,,Series PlanScan:PlanScan Survey Chemical Shift Number,keep,False,"(2005,xx80)[<0>](2005,xx40)"
2005,xx41,Philips MR Imaging DD 001,SL,,Series PlanScan:PlanScan Survey Dynamic Scan Number,keep,False,"(2005,xx80)[<0>](2005,xx41)"
2005,xx42,Philips MR Imaging DD 001,SL,,Series PlanScan:PlanScan Survey Echo Number,keep,False,"(2005,xx80)[<0>](2005,xx42)"
2005,xx43,Philips MR Imaging DD 001,CS,,Series PlanScan:PlanScan Survey Image Type,keep,False,"(2005,xx80)[<0>](2005,xx43)"
2005,xx44,Philips MR Imaging DD 001,SL,,Series PlanScan:PlanScan Survey Phase Number,keep,False,"(2005,xx80)[<0>](2005,xx44)"
2005,xx45,Philips MR Imaging DD 001,SL,,Series PlanScan:PlanScan Survey Reconstruction Number,keep,False,"(2005,xx80)[<0>](2005,xx45)"
2005,xx46,Philips MR Imaging DD 001,CS,,Series PlanScan:PlanScan Survey Scanning Sequence,keep,False,"(2005,xx80)[<0>](2005,xx46)"
2005,xx47,Philips MR Imaging DD 001,SL,,Series PlanScan:PlanScan Survey Slice Number,keep,False,"(2005,xx80)[<0>](2005,xx47)"
2005,xx81,Philips MR Imaging DD 004,IS,,ScanoGram Survey Number of Images,keep,False,"(2005,xx81)"
2005,xx82,Philips MR Imaging DD 004,OB,,Number of Procedure Codes,keep,False,"(2005,xx82)"
2005,xx84,Philips MR Imaging DD 001,OB,,Series Reference,keep,False,"(2005,xx84)"
2005,xx36,Philips MR Imaging DD 005,UI,,Series Reference:Referenced Series Instance UID,func:generate_hashuid,False,"(2005,xx84)[<0>](2005,xx36)"
2005,xx48,Philips MR Imaging DD 001,IS,,Series Reference:Referenced Acquisition Number,keep,False,"(2005,xx84)[<0>](2005,xx48)"
2005,xx49,Philips MR Imaging DD 001,IS,,Series Reference:Referenced Chemical Shift Number,keep,False,"(2005,xx84)[<0>](2005,xx49)"
2005,xx4a,Philips MR Imaging DD 001,IS,,Series Reference:Referenced Dynamic Scan Number,keep,False,"(2005,xx84)[<0>](2005,xx4a)"
2005,xx4b,Philips MR Imaging DD 001,IS,,Series Reference:Referenced Echo Number,keep,False,"(2005,xx84)[<0>](2005,xx4b)"
2005,xx4c,Philips MR Imaging DD 001,CS,,Series Reference:Referenced Entity,keep,False,"(2005,xx84)[<0>](2005,xx4c)"
2005,xx4d,Philips MR Imaging DD 001,CS,,Series Reference:Referenced Image Type,keep,False,"(2005,xx84)[<0>](2005,xx4d)"
2005,xx64,Philips MR Imaging DD 001,IS,,Series Reference:Reference Phase Number,keep,False,"(2005,xx84)[<0>](2005,xx64)"
2005,xx65,Philips MR Imaging DD 001,IS,,Series Reference:Reference Reconstruction Number,keep,False,"(2005,xx84)[<0>](2005,xx65)"
2005,xx66,Philips MR Imaging DD 001,CS,,Series Reference:Reference Scanning Sequence,keep,False,"(2005,xx84)[<0>](2005,xx66)"
2005,xx67,Philips MR Imaging DD 001,IS,,Series Reference:Reference Slice Number,keep,False,"(2005,xx84)[<0>](2005,xx67)"
2005,xx68,Philips MR Imaging DD 001,CS,,Series Reference:Reference Type,keep,False,"(2005,xx84)[<0>](2005,xx68)"
2005,xx85,Philips MR Imaging DD 001,OB,,Series Volume,keep,False,"(2005,xx85)"
2005,xx54,Philips MR Imaging DD 001,FL,,Series Volume:Volume Angulation AP,keep,False,"(2005,xx85)[<0>](2005,xx54)"
2005,xx55,Philips MR Imaging DD 001,FL,,Series Volume:Volume Angulation FH,keep,False,"(2005,xx85)[<0>](2005,xx55)"
2005,xx56,Philips MR Imaging DD 001,FL,,Series Volume:Volume Angulation RL,keep,False,"(2005,xx85)[<0>](2005,xx56)"
2005,xx57,Philips MR Imaging DD 001,FL,,Series Volume:Volume FOV AP,keep,False,"(2005,xx85)[<0>](2005,xx57)"
2005,xx58,Philips MR Imaging DD 001,FL,,Series Volume:Volume FOV FH,keep,False,"(2005,xx85)[<0>](2005,xx58)"
2005,xx59,Philips MR Imaging DD 001,FL,,Series Volume:Volume FOV RL,keep,False,"(2005,xx85)[<0>](2005,xx59)"
2005,xx5a,Philips MR Imaging DD 001,FL,,Series Volume:Volume Offcentre AP,keep,False,"(2005,xx85)[<0>](2005,xx5a)"
2005,xx5b,Philips MR Imaging DD 001,FL,,Series Volume:Volume Offcentre FH,keep,False,"(2005,xx85)[<0>](2005,xx5b)"
2005,xx5c,Philips MR Imaging DD 001,FL,,Series Volume:Volume Offcentre RL,keep,False,"(2005,xx85)[<0>](2005,xx5c)"
2005,xx5d,Philips MR Imaging DD 001,CS,,Series Volume:Volume Type,keep,False,"(2005,xx85)[<0>](2005,xx5d)"
2005,xx5e,Philips MR Imaging DD 001,CS,,Series Volume:Volume View Axis,keep,False,"(2005,xx85)[<0>](2005,xx5e)"
2005,xx86,Philips MR Imaging DD 001,OB,,Number of Geometry,keep,False,"(2005,xx86)"
2005,xx92,Philips MR Imaging DD 004,IS,,Geolink ID,keep,False,"(2005,xx92)"
2005,xx93,Philips MR Imaging DD 004,IS,,Station Number,keep,False,"(2005,xx93)"
2005,xx95,Philips MR Imaging DD 004,ST,,View Procedure String,keep,False,"(2005,xx95)"
2005,xx96,Philips MR Imaging DD 004,CS,,Flow Images Present,keep,False,"(2005,xx96)"
2005,xx97,Philips MR Imaging DD 004,LO,,Anatomic Region Code Value,keep,False,"(2005,xx97)"
2005,xx98,Philips MR Imaging DD 004,CS,,Mobiview Enabled,keep,False,"(2005,xx98)"
2005,xx99,Philips MR Imaging DD 004,CS,,IViewBold Enabled,keep,False,"(2005,xx99)"
2005,xx99,Philips MR Imaging DD 002,OB,,Number of Request Excerpts,keep,False,"(2005,xx99)"
2005,xx9e,Philips MR Imaging DD 001,OB,,Series Geometry,keep,False,"(2005,xx9e)"
2005,xx9f,Philips MR Imaging DD 001,CS,,SeriesSpectral Selective Excitation Pulse,keep,False,"(2005,xx9f)"
2005,xxa0,Philips MR Imaging DD 001,FL,,Dynamic Scan Begin Time,keep,False,"(2005,xxa0)"
2005,xxa1,Philips MR Imaging DD 001,CS,,SyncraScanType,keep,False,"(2005,xxa1)"
2005,xxa2,Philips MR Imaging DD 001,CS,,Is COCA,keep,False,"(2005,xxa2)"
2005,xxa8,Philips MR Imaging DD 001,DS,,Inversion Time,keep,False,"(2005,xxa8)"
2005,xxa9,Philips MR Imaging DD 001,CS,,Geometry Correction,keep,False,"(2005,xxa9)"
2005,xxb0,Philips MR Imaging DD 001,FL,,Diffusion Direction RL,keep,False,"(2005,xxb0)"
2005,xxb1,Philips MR Imaging DD 001,FL,,Diffusion Direction AP,keep,False,"(2005,xxb1)"
2005,xxb2,Philips MR Imaging DD 001,FL,,Diffusion Direction FH,keep,False,"(2005,xxb2)"
2005,xxc0,Philips MR Imaging DD 001,CS,,Scan Sequence,keep,False,"(2005,xxc0)"
0009,xx20,ELEKTA GAMMAPLAN,UN,,Dose Reference Sequence:Unknown,keep,False,"(300a,0010)[<0>](0009,xx20)"
0009,xx21,ELEKTA GAMMAPLAN,UN,,Dose Reference Sequence:Unknown,keep,False,"(300a,0010)[<0>](0009,xx21)"
0009,xx22,ELEKTA GAMMAPLAN,UN,,Dose Reference Sequence:Unknown,keep,False,"(300a,0010)[<0>](0009,xx22)"
0009,xx23,ELEKTA GAMMAPLAN,UN,,Dose Reference Sequence:Unknown,keep,False,"(300a,0010)[<0>](0009,xx23)"
0009,xx24,ELEKTA GAMMAPLAN,UN,,Dose Reference Sequence:Unknown,keep,False,"(300a,0010)[<0>](0009,xx24)"
0009,xx25,ELEKTA GAMMAPLAN,UN,,Dose Reference Sequence:Unknown,keep,False,"(300a,0010)[<0>](0009,xx25)"
0009,xx26,ELEKTA GAMMAPLAN,UN,,Dose Reference Sequence:Unknown,keep,False,"(300a,0010)[<0>](0009,xx26)"
0009,xx27,ELEKTA GAMMAPLAN,UN,,Dose Reference Sequence:Unknown,keep,False,"(300a,0010)[<0>](0009,xx27)"
3287,xx04,Varian Medical Systems VISION 3287,UN,,Unknown,keep,False,"(3287,xx04)"
3f01,xx01,INTELERAD MEDICAL SYSTEMS,LO,,Institution Code,keep,False,"(3f01,xx01)"
3f01,xx03,INTELERAD MEDICAL SYSTEMS,AE,,Source AE,keep,False,"(3f01,xx03)"
3f01,xx04,INTELERAD MEDICAL SYSTEMS,SH,,Deferred Validation,keep,False,"(3f01,xx04)"
3f01,xx07,INTELERAD MEDICAL SYSTEMS,SH,,Stripped Pixel Data,keep,False,"(3f01,xx07)"
5001,xx19,ELSCINT1,FL,,Unknown,keep,False,"(5001,xx19)"
50f1,xx10,FDMS 1.0,CS,,Film Output Format,keep,False,"(50f1,xx10)"
50f1,xx20,FDMS 1.0,CS,,Image Processing Modification Flag,keep,False,"(50f1,xx20)"
0029,xx1f,MMCPrivate,LO,,Shared Functional Groups Sequence:MR Diffusion Sequence:Diffusion Gradient Direction Sequence:MPG Axis Number,keep,False,"(5200,9229)[<0>](0018,9117)[<1>](0018,9076)[<2>](0029,xx1f)"
0029,xx1e,MMCPrivate,LO,,Shared Functional Groups Sequence:MR Diffusion Sequence:MPG Total Axis,keep,False,"(5200,9229)[<0>](0018,9117)[<1>](0029,xx1e)"
0021,xxfe,SIEMENS MR SDS 01,SQ,,Shared Functional Groups Sequence:Siemens MR SDS Sequence,keep,False,"(5200,9229)[<0>](0021,xxfe)"
0021,xx07,SIEMENS MR SDS 01,LO,,Shared Functional Groups Sequence:Siemens MR SDS Sequence:Long Model Name,keep,False,"(5200,9229)[<0>](0021,xxfe)[<1>](0021,xx07)"
0021,xx0c,SIEMENS MR SDS 01,SH,,Shared Functional Groups Sequence:Siemens MR SDS Sequence:Positive PCS Directions,keep,False,"(5200,9229)[<0>](0021,xxfe)[<1>](0021,xx0c)"
0021,xx1a,SIEMENS MR SDS 01,LO,,Shared Functional Groups Sequence:Siemens MR SDS Sequence:Coil String,keep,False,"(5200,9229)[<0>](0021,xxfe)[<1>](0021,xx1a)"
07a5,xx17,ELSCINT1,SQ,,Shared Functional Groups Sequence:Unknown,keep,False,"(5200,9229)[<0>](07a5,xx17)"
0021,xx01,SIEMENS MR IMA,SQ,,Per-frame Functional Groups Sequence:MR Image Sequence,keep,False,"(5200,9230)[<0>](0021,xx01)"
0021,xxfe,SIEMENS MR SDI 02,SQ,,Per-frame Functional Groups Sequence:Siemens MR SDI Sequence,keep,False,"(5200,9230)[<0>](0021,xxfe)"
0021,xx2e,SIEMENS MR SDI 02,UL,,Per-frame Functional Groups Sequence:Siemens MR SDI Sequence:Used Channel Mask,keep,False,"(5200,9230)[<0>](0021,xxfe)[<1>](0021,xx2e)"
0021,xx35,SIEMENS MR SDI 02,IS,,Per-frame Functional Groups Sequence:Siemens MR SDI Sequence:Measured Fourier Lines,keep,False,"(5200,9230)[<0>](0021,xxfe)[<1>](0021,xx35)"
0021,xx54,SIEMENS MR SDI 02,US,,Per-frame Functional Groups Sequence:Siemens MR SDI Sequence:Non Planar Image,keep,False,"(5200,9230)[<0>](0021,xxfe)[<1>](0021,xx54)"
5653,xx22,Vital Images SW 3.4,UI,,Volume Series Instance UID,func:generate_hashuid,False,"(5653,xx22)"
6001,xx01,SECTRA_OverlayInfo_01,LO,,Sectra Overlay,keep,False,"(6001,xx01)"
7001,xx02,GEMS_MR_RAW_01,UN,,rdb_hdr_per_pass_tab,keep,False,"(7001,xx02)"
7005,xx06,TOSHIBA_MEC_CT3,SH,,Cardiac Reconstruction Mode,keep,False,"(7005,xx06)"
7005,xx07,TOSHIBA_MEC_CT3,DS,,Reconstruction Center,keep,False,"(7005,xx07)"
7005,xx08,TOSHIBA_MEC_CT3,DS,,Detector Slice Thickness in mm,keep,False,"(7005,xx08)"
7005,xx09,TOSHIBA_MEC_CT3,LO,,Number of Detector rows to Reconstruct,keep,False,"(7005,xx09)"
7005,xx0a,TOSHIBA_MEC_CT3,DS,,Table Speed in mm/rot,keep,False,"(7005,xx0a)"
7005,xx0b,TOSHIBA_MEC_CT3,OB,,Filter,keep,False,"(7005,xx0b)"
7005,xx0c,TOSHIBA_MEC_CT3,SH,,Reconstruction Correction Type,keep,False,"(7005,xx0c)"
7005,xx0d,TOSHIBA_MEC_CT3,CS,,Organ,keep,False,"(7005,xx0d)"
7005,xx0e,TOSHIBA_MEC_CT3,OB,,File Type Remarks,keep,False,"(7005,xx0e)"
7005,xx0f,TOSHIBA_MEC_CT3,OB,,Direction (head or feet first),keep,False,"(7005,xx0f)"
7005,xx11,TOSHIBA_MEC_CT3,LT,,Series Comment,keep,False,"(7005,xx11)"
7005,xx12,TOSHIBA_MEC_CT3,OB,,Position (supine or prone),keep,False,"(7005,xx12)"
7005,xx13,TOSHIBA_MEC_CT3,OB,,Expert Plan Number,keep,False,"(7005,xx13)"
7005,xx15,TOSHIBA_MEC_CT3,OB,,Special Helical Acquisition Number,keep,False,"(7005,xx15)"
7005,xx16,TOSHIBA_MEC_CT3,LO,,Volume UID,func:generate_hashuid,False,"(7005,xx16)"
7005,xx17,TOSHIBA_MEC_CT3,OB,,Total Frame Count in the Volume,keep,False,"(7005,xx17)"
7005,xx18,TOSHIBA_MEC_CT3,OB,,Frame Number,keep,False,"(7005,xx18)"
7005,xx19,TOSHIBA_MEC_CT3,OB,,Frame Sort Key,keep,False,"(7005,xx19)"
7005,xx1a,TOSHIBA_MEC_CT3,OB,,Frame Sort Order,keep,False,"(7005,xx1a)"
7005,xx1b,TOSHIBA_MEC_CT3,OB,,Convolution Kernel for Series Record,keep,False,"(7005,xx1b)"
7005,xx1c,TOSHIBA_MEC_CT3,LO,,Contrast/Bolus Agent for Series Record,keep,False,"(7005,xx1c)"
7005,xx1d,TOSHIBA_MEC_CT3,OB,,Reconstruction Number,keep,False,"(7005,xx1d)"
7005,xx1e,TOSHIBA_MEC_CT3,OB,,Raw Data Number,keep,False,"(7005,xx1e)"
7005,xx1f,TOSHIBA_MEC_CT3,LO,,Volume Number,keep,False,"(7005,xx1f)"
